video_folder,transcript_path,drive_file_id,duration_seconds,segments_count,channel_subscribers,interval_label_mean__pain_point,interval_label_mean__why_important,interval_label_mean__problem_consequence,interval_label_mean__promise_result,interval_label_mean__solution_simple,interval_label_mean__solution_fast,interval_label_mean__solution_radical,interval_label_mean__trigger_watch_to_end,interval_label_mean__trigger_urgency,interval_label_mean__quick_tip,abstract_total_count,abstract_intervals_with_feature,abstract_intervals_total,integration_present,integration_confidence,integration_evidence_count_max,integration_suggested_next_step_present,evidence_concreteness_density_mean,evidence_authority_intervals,evidence_analytical_intervals,evidence_water_ratio_mean,linguistic__avg_word_length,linguistic__technical_term_density,linguistic__rare_word_ratio,linguistic__foreign_terms_count,linguistic__avg_sentence_length,linguistic__subordinate_clause_ratio,linguistic__flesch_reading_ease,emotion__positive_emotion_ratio,emotion__negative_emotion_ratio,emotion__energy_density,emotion__personal_pronoun_ratio,emotion__emotional_polarity_ratio,expectation_alignment_score,expectation_mismatch_points_count,target__retention_mean,target__retention_mid,target__retention_tail,target__retention_curve_20__00,target__retention_curve_20__01,target__retention_curve_20__02,target__retention_curve_20__03,target__retention_curve_20__04,target__retention_curve_20__05,target__retention_curve_20__06,target__retention_curve_20__07,target__retention_curve_20__08,target__retention_curve_20__09,target__retention_curve_20__10,target__retention_curve_20__11,target__retention_curve_20__12,target__retention_curve_20__13,target__retention_curve_20__14,target__retention_curve_20__15,target__retention_curve_20__16,target__retention_curve_20__17,target__retention_curve_20__18,target__retention_curve_20__19,target__retention_point__000,target__retention_point__001,target__retention_point__002,target__retention_point__003,target__retention_point__004,target__retention_point__005,target__retention_point__006,target__retention_point__007,target__retention_point__008,target__retention_point__009,target__retention_point__010,target__retention_point__011,target__retention_point__012,target__retention_point__013,target__retention_point__014,target__retention_point__015,target__retention_point__016,target__retention_point__017,target__retention_point__018,target__retention_point__019,target__retention_point__020,target__retention_point__021,target__retention_point__022,target__retention_point__023,target__retention_point__024,target__retention_point__025,target__retention_point__026,target__retention_point__027,target__retention_point__028,target__retention_point__029,target__retention_point__030,target__retention_point__031,target__retention_point__032,target__retention_point__033,target__retention_point__034,target__retention_point__035,target__retention_point__036,target__retention_point__037,target__retention_point__038,target__retention_point__039,target__retention_point__040,target__retention_point__041,target__retention_point__042,target__retention_point__043,target__retention_point__044,target__retention_point__045,target__retention_point__046,target__retention_point__047,target__retention_point__048,target__retention_point__049,target__retention_point__050,target__retention_point__051,target__retention_point__052,target__retention_point__053,target__retention_point__054,target__retention_point__055,target__retention_point__056,target__retention_point__057,target__retention_point__058,target__retention_point__059,target__retention_point__060,target__retention_point__061,target__retention_point__062,target__retention_point__063,target__retention_point__064,target__retention_point__065,target__retention_point__066,target__retention_point__067,target__retention_point__068,target__retention_point__069,target__retention_point__070,target__retention_point__071,target__retention_point__072,target__retention_point__073,target__retention_point__074,target__retention_point__075,target__retention_point__076,target__retention_point__077,target__retention_point__078,target__retention_point__079,target__retention_point__080,target__retention_point__081,target__retention_point__082,target__retention_point__083,target__retention_point__084,target__retention_point__085,target__retention_point__086,target__retention_point__087,target__retention_point__088,target__retention_point__089,target__retention_point__090,target__retention_point__091,target__retention_point__092,target__retention_point__093,target__retention_point__094,target__retention_point__095,target__retention_point__096,target__retention_point__097,target__retention_point__098,target__retention_point__099
ECP4p12A5FY,transcripts,184-usIllkr7Qq8RJhTCKOOyicWNqa7t4,1418.8,339,136000,0.159,0.057,0.077,0.053,0.037000000000000005,0.005,0.003,0.087,0.022000000000000002,0.023,125,73,100,1,0.9,3,1,0.183,3,0,0.6990000000000001,1.9760952555070201,0.0,0.8560442825148706,3.6666666666666665,3.0003267973856214,0.11764705882352941,139.95741830065361,0.1155,0.111,0.2315,0.0599,0.18,0.0,5,0.7295592105263158,0.7125,0.45,1.0,0.8719736842105262,0.8360526315789474,0.6856578947368421,0.8171052631578948,0.7949999999999999,0.7819736842105263,0.7598684210526314,0.7409210526315789,0.7247368421052631,0.7125,0.6982894736842106,0.6963157894736842,0.6813157894736842,0.6698684210526316,0.6675,0.661578947368421,0.6825,0.6580263157894738,0.45,1.0,0.9994444444444445,0.9436363636363636,0.8768181818181817,0.8556060606060606,0.8703787878787879,0.8761363636363636,0.855530303030303,0.8612878787878788,0.8468181818181819,0.8392424242424242,0.8258333333333333,0.7615909090909091,0.6834848484848485,0.691060606060606,0.6952272727272728,0.6825,0.6812121212121213,0.692727272727273,0.7796969696969696,0.8115151515151515,0.8159090909090909,0.81,0.81,0.8063636363636364,0.795,0.795,0.795,0.7928787878787878,0.7853030303030304,0.7845454545454547,0.7879545454545455,0.7773484848484848,0.79,0.7872727272727271,0.7725,0.7670454545454545,0.7546969696969696,0.7557575757575757,0.7590909090909091,0.7469696969696971,0.7425,0.7361363636363637,0.7275,0.7275,0.730909090909091,0.7315151515151515,0.7239393939393939,0.72,0.72,0.7162121212121213,0.7125,0.7125,0.7165151515151515,0.7118181818181817,0.7091666666666667,0.7082575757575758,0.7006818181818182,0.6975,0.6975,0.7020454545454545,0.705,0.7003030303030303,0.6927272727272726,0.6851515151515151,0.6825,0.6825,0.6774242424242424,0.6853030303030303,0.6847727272727272,0.6825,0.6771212121212121,0.675,0.6694696969696969,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.661439393939394,0.66,0.6600000000000001,0.66,0.6663636363636364,0.6675,0.6609848484848486,0.666590909090909,0.6808333333333332,0.6825,0.7029545454545454,0.6912121212121212,0.6690909090909091,0.6534090909090909,0.659621212121212,0.66,0.66,0.6526515151515152,0.6228030303030304,0.45
EFxlvlchMw8,transcripts,1925xfQfQKxzkFFHZ80OGKdYQz78Dqxi4,1225.88,181,136000,0.10693069306930691,0.05643564356435644,0.04059405940594059,0.03663366336633664,0.03564356435643565,0.011881188118811881,0.012871287128712869,0.08316831683168317,0.031683168316831684,0.0049504950495049506,162,90,101,1,0.9,3,1,0.16534653465346533,8,1,0.701980198019802,2.1603464890229596,0.0,0.8182062762945117,2.8823529411764706,3.2186274509803923,0.12810457516339868,133.9193137254902,0.13366336633663367,0.0806930693069307,0.22772277227722773,0.05693069306930693,0.11782178217821783,0.1,5,0.6821907894736843,0.6825,0.405,1.0,0.81,0.7444736842105263,0.6209210526315789,0.7796052631578947,0.7602631578947369,0.7393421052631579,0.7275,0.7125,0.6947368421052631,0.6825,0.675,0.675,0.6568421052631579,0.6323684210526316,0.6078947368421053,0.5984210526315789,0.5739473684210525,0.5475,0.405,1.0,0.9991414141414141,0.9136363636363636,0.8465909090909092,0.8171969696969696,0.81,0.81,0.8094696969696971,0.8025,0.8004545454545455,0.7731818181818182,0.7066666666666667,0.6536363636363637,0.6084848484848484,0.615,0.6161363636363636,0.6212878787878788,0.6253030303030305,0.6900000000000002,0.7603787878787878,0.7740151515151514,0.7784090909090909,0.7691666666666666,0.7575,0.7593181818181818,0.765,0.7610606060606061,0.7459090909090909,0.735,0.735,0.7349999999999999,0.7373484848484848,0.7376515151515152,0.7275,0.7275,0.7275,0.7275,0.7246969696969696,0.72,0.7170454545454545,0.7125,0.7125,0.7125,0.7092424242424242,0.7016666666666667,0.6975,0.6975,0.693939393939394,0.6936363636363636,0.6937878787878788,0.69,0.6861363636363635,0.6825,0.6825,0.678409090909091,0.675,0.675,0.675,0.6881818181818182,0.6840909090909091,0.6795454545454546,0.6778787878787879,0.675,0.675,0.6701515151515152,0.6625757575757576,0.66,0.66,0.6548484848484848,0.6525,0.6471969696969697,0.639621212121212,0.6375,0.631969696969697,0.6243939393939394,0.6225,0.6167424242424243,0.615,0.6090909090909091,0.6075,0.6075,0.6075,0.6012878787878788,0.6,0.5936363636363637,0.5860606060606062,0.5850000000000001,0.5784090909090909,0.5774999999999999,0.5707575757575758,0.57,0.5562121212121213,0.555,0.5479545454545455,0.5475,0.5403030303030304,0.5327272727272727,0.5251515151515151,0.525,0.405
EhAdb6fIEe0,transcripts,1XExmOAaXHvJVAhiH7uYShX5ipunrYQmC,1126.4,216,136000,0.1217821782178218,0.0297029702970297,0.08811881188118813,0.025742574257425745,0.00891089108910891,0.0,0.032673267326732675,0.03762376237623762,0.0,0.0,165,81,101,1,0.9,2,1,0.21485148514851485,3,0,0.6762376237623762,2.486539294039294,0.0,0.8236342546342545,3.32,3.063333333333333,0.125,142.75266666666667,0.17227722772277226,0.09207920792079209,0.23465346534653464,0.026732673267326736,0.15742574257425743,0.1,5,0.5943815789473684,0.5774999999999999,0.3225,1.0,0.7385526315789475,0.715657894736842,0.691578947368421,0.675,0.6651315789473684,0.6406578947368421,0.645,0.6075,0.5925,0.5774999999999999,0.555,0.5325,0.5175,0.5025,0.5021052631578947,0.48,0.4689473684210526,0.4575,0.3225,1.0,0.9986111111111111,0.8609848484848485,0.7870454545454546,0.7712878787878789,0.7417424242424243,0.7275,0.728030303030303,0.7368181818181818,0.7547727272727272,0.7252272727272727,0.7058333333333333,0.7125,0.710530303030303,0.6975,0.6963636363636364,0.69,0.69,0.6886363636363635,0.6825,0.6809848484848485,0.675,0.675,0.675,0.675,0.6731060606060606,0.665530303030303,0.6579545454545455,0.6525,0.6503030303030303,0.645,0.6426515151515151,0.6375,0.6375,0.6349242424242424,0.6353030303030304,0.645,0.645,0.645,0.645,0.635909090909091,0.6162878787878789,0.6075,0.6075,0.6041666666666667,0.6,0.5965151515151514,0.5925,0.5925,0.5887878787878789,0.5812121212121212,0.5774999999999999,0.5774999999999999,0.5774999999999999,0.5734090909090909,0.5658333333333333,0.5582575757575758,0.555,0.555,0.550530303030303,0.5429545454545455,0.54,0.5353030303030304,0.5325,0.5325,0.5275757575757576,0.5199999999999999,0.5175,0.5175,0.5122727272727272,0.5046969696969696,0.5025,0.5025,0.5025,0.5025,0.5025,0.49674242424242426,0.495,0.5009090909090907,0.4965151515151515,0.495,0.4888636363636364,0.48128787878787876,0.48,0.48,0.48,0.4734848484848485,0.4725,0.4725,0.46575757575757576,0.47181818181818175,0.46560606060606063,0.458030303030303,0.4575,0.4575,0.4503030303030303,0.45,0.4426515151515152,0.4202272727272727,0.3225
Ei6QuJppkb4,transcripts,1uZfSOG-BbG-Pnvz0XDGxP9brWvc9OzSP,943.4399999999999,132,136000,0.07227722772277227,0.06336633663366337,0.04257425742574257,0.04554455445544554,0.023762376237623763,0.0049504950495049506,0.019801980198019802,0.04950495049504951,0.023762376237623763,0.01881188118811881,95,63,101,1,0.95,3,1,0.21683168316831683,4,3,0.6346534653465346,2.8244038961166993,0.0,0.7161903744083675,5.372549019607843,3.8186274509803924,0.029411764705882353,138.8936274509804,0.16336633663366337,0.0504950495049505,0.24851485148514854,0.06534653465346535,0.1198019801980198,0.1,5,0.7892236842105264,0.8052631578947369,0.51,1.0,0.9205263157894736,0.9,0.8775,0.8471052631578947,0.6327631578947368,0.687236842105263,0.84,0.825,0.8175000000000001,0.8052631578947369,0.795,0.7938157894736843,0.7725,0.7673684210526316,0.7578947368421053,0.75,0.75,0.7350000000000001,0.51,1.0,0.9998989898989898,0.9889393939393939,0.9370454545454546,0.9225000000000001,0.9221212121212121,0.9145454545454546,0.9075,0.9068939393939394,0.9,0.9,0.9,0.8981818181818182,0.885,0.8839393939393939,0.8775,0.8775,0.8775,0.8815909090909091,0.8942424242424243,0.8654545454545455,0.8459090909090909,0.84,0.8365151515151514,0.8122727272727273,0.7384090909090909,0.633560606060606,0.6245454545454546,0.6321212121212121,0.6331060606060606,0.6315909090909091,0.6712878787878787,0.7173484848484849,0.7275,0.7481060606060608,0.8060606060606061,0.8399999999999999,0.8400000000000001,0.84,0.8370454545454545,0.829469696969697,0.825,0.825,0.8217424242424243,0.8175,0.8175,0.8175,0.8175,0.8175,0.8137878787878788,0.81,0.81,0.806060606060606,0.8025,0.798409090909091,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.7902272727272728,0.7875,0.7825757575757576,0.7749999999999999,0.7725,0.7725,0.7829545454545455,0.7821969696969697,0.78,0.7745454545454544,0.766969696969697,0.765,0.765,0.7592424242424243,0.7633333333333333,0.7590909090909091,0.7515151515151516,0.75,0.75,0.75,0.75,0.75,0.7435606060606061,0.7425,0.7425,0.7491666666666666,0.75,0.7431818181818183,0.7425,0.7355303030303031,0.735,0.735,0.735,0.7277272727272728,0.7201515151515151,0.6531818181818181,0.51
eL9OqXpmvOE,transcripts,1SVbjXtjVqcRrolUDIb0XJFA999FHVNEO,764.9200000000001,177,136000,0.3732673267326733,0.16930693069306932,0.22772277227722773,0.0019801980198019802,0.015841584158415842,0.0,0.04257425742574257,0.0049504950495049506,0.021782178217821784,0.011881188118811881,179,89,101,0,0.9,0,0,0.2198019801980198,3,8,0.6841584158415841,1.2764761904761905,0.0,0.86,1.54,2.3043333333333336,0.09333333333333334,123.19646666666668,0.0608910891089109,0.2851485148514852,0.22772277227722773,0.0202970297029703,0.2376237623762376,0.1,4,0.481171052631579,0.4077631578947369,0.2925,1.0,0.7460526315789473,0.6785526315789474,0.6240789473684211,0.5771052631578946,0.5451315789473684,0.5175,0.4886842105263158,0.465,0.4397368421052631,0.4077631578947369,0.3975,0.3813157894736842,0.3675,0.36,0.3525,0.3375,0.33,0.315,0.2925,1.0,0.9994444444444445,0.9428787878787879,0.8384090909090909,0.7859848484848485,0.7492424242424243,0.734090909090909,0.7184090909090908,0.6962878787878788,0.6825,0.6817424242424241,0.6741666666666667,0.6665909090909091,0.6580303030303031,0.6428787878787878,0.6288636363636364,0.6212878787878788,0.6124242424242424,0.5986363636363636,0.5910606060606061,0.5834848484848485,0.5759090909090908,0.5683333333333334,0.5625,0.5606818181818182,0.5531060606060607,0.545530303030303,0.5379545454545455,0.5325,0.5303030303030303,0.5227272727272727,0.5175,0.5150757575757575,0.5075,0.4999242424242424,0.495,0.4922727272727272,0.4846969696969696,0.4771212121212121,0.4725,0.47250000000000003,0.4693939393939394,0.4650000000000001,0.46499999999999997,0.465,0.45818181818181825,0.44651515151515153,0.43893939393939396,0.4313636363636364,0.4275,0.4237121212121212,0.41613636363636364,0.40856060606060607,0.405,0.405,0.4008333333333334,0.3975,0.3975,0.3975,0.39303030303030306,0.38545454545454544,0.3825,0.3825,0.37772727272727274,0.375,0.3700757575757575,0.3675,0.3675,0.3675,0.36750000000000005,0.3675,0.36212121212121207,0.36,0.36,0.36,0.36,0.35424242424242425,0.35250000000000004,0.3525,0.3525,0.34643939393939394,0.345,0.33878787878787886,0.3375,0.3375,0.33106060606060606,0.33,0.33,0.32999999999999996,0.33,0.32318181818181824,0.3225,0.3225,0.31545454545454543,0.315,0.315,0.30772727272727274,0.3075,0.30007575757575755,0.2925
eLSgNBnpeRg,transcripts,1mY8lMsRcEF6cD3vtPSB5squcZfU0Dt1W,1305.76,180,136000,0.032,0.065,0.006,0.006,0.0,0.0,0.0,0.059,0.003,0.011000000000000001,131,67,100,1,0.9,1,1,0.35600000000000004,18,2,0.5489999999999999,1.636628404275463,0.0,0.9319636790225025,3.3529411764705883,2.8834267040149393,0.17222222222222222,140.1093884220355,0.095,0.027000000000000003,0.1955,0.0335,0.06,0.1,4,0.7079473684210527,0.6927631578947369,0.5025,1.0,0.8530263157894737,0.8325,0.819078947368421,0.8025,0.7949999999999999,0.78,0.7511842105263158,0.7401315789473684,0.705,0.6927631578947369,0.6825,0.6525,0.63,0.6098684210526316,0.5928947368421053,0.5850000000000001,0.57,0.5625,0.5025,1.0,0.9993686868686869,0.936439393939394,0.8843181818181819,0.8621969696969697,0.8546212121212121,0.8470454545454547,0.84,0.8393939393939394,0.8325,0.8325,0.8325,0.831590909090909,0.825,0.825,0.8238636363636362,0.8175,0.8175,0.8161363636363635,0.8085606060606061,0.8025,0.8025,0.8025,0.8007575757575758,0.795,0.795,0.795,0.795,0.7928787878787878,0.7853030303030304,0.78,0.78,0.7775757575757576,0.77,0.7649999999999999,0.7623484848484848,0.7547727272727272,0.75,0.75,0.75,0.7469696969696971,0.7425,0.7329545454545454,0.7167424242424243,0.7125,0.7090909090909091,0.705,0.705,0.705,0.7012878787878787,0.6975,0.6975,0.693560606060606,0.69,0.69,0.69,0.6857575757575758,0.6825,0.6781060606060606,0.675,0.675,0.6657575757575758,0.6553030303030303,0.6525,0.6476515151515151,0.6400757575757575,0.6325,0.63,0.63,0.6352272727272728,0.6428030303030303,0.6288636363636362,0.6170454545454546,0.609469696969697,0.6131060606060607,0.615,0.6034848484848485,0.6,0.5940909090909091,0.5925,0.5925,0.5863636363636365,0.5850000000000001,0.5850000000000001,0.5850000000000001,0.578560606060606,0.5774999999999999,0.5709090909090908,0.57,0.57,0.57,0.57,0.563030303030303,0.5625,0.5625,0.5625,0.5625,0.5551515151515152,0.5475757575757575,0.5025
Fr4ZqY97Bco,transcripts,1AOQIhJFlSaAQH3xThtRTklmUKW15lhHr,1261.32,176,136000,0.16099999999999998,0.04,0.066,0.01,0.047,0.006999999999999999,0.006999999999999999,0.08900000000000001,0.008,0.016,130,68,100,1,0.9,3,1,0.259,8,2,0.634,2.007411976911977,0.0,0.92054329004329,1.5,2.3407142857142857,0.06666666666666667,137.82267142857145,0.1175,0.0745,0.22,0.0425,0.11800000000000001,0.0,4,0.6697565789473684,0.645,0.3225,1.0,0.8585526315789473,0.8285526315789473,0.8174999999999999,0.7946052631578947,0.7551315789473684,0.735,0.7136842105263158,0.6825,0.6647368421052631,0.645,0.63,0.6,0.589342105263158,0.57,0.57,0.555,0.5435526315789474,0.5194736842105262,0.3225,1.0,0.9995959595959596,0.9586363636363636,0.8918181818181818,0.8696969696969696,0.8617424242424243,0.8465909090909092,0.8325,0.8318939393939394,0.8256818181818182,0.8317424242424243,0.825,0.825,0.825,0.823939393939394,0.8175,0.8162878787878788,0.81,0.8086363636363637,0.801060606060606,0.795,0.793409090909091,0.7858333333333334,0.78,0.7763636363636364,0.7631060606060607,0.755530303030303,0.75,0.75,0.7478030303030303,0.7402272727272727,0.735,0.735,0.7325,0.7249242424242424,0.72,0.7172727272727273,0.7125,0.7153787878787878,0.7111363636363637,0.6914393939393939,0.6825,0.6825,0.6792424242424242,0.675,0.675,0.6715151515151515,0.6639393939393939,0.66,0.6562878787878788,0.6525,0.6486363636363637,0.645,0.6409848484848485,0.6334090909090908,0.63,0.63,0.63,0.6256060606060606,0.6225,0.6134090909090909,0.6075,0.6028030303030303,0.6,0.6,0.6,0.595,0.5925,0.5873484848484849,0.5797727272727272,0.5774999999999999,0.5774999999999999,0.5720454545454545,0.57,0.57,0.57,0.57,0.57,0.57,0.5640151515151516,0.5625,0.5625,0.5625,0.5562121212121213,0.555,0.555,0.5615151515151515,0.5427272727272728,0.54,0.5467424242424243,0.5406818181818183,0.5331060606060606,0.5255303030303031,0.525,0.5178787878787878,0.5175,0.5175,0.4954545454545455,0.39106060606060605,0.3225
fwHhuHVNR4I,transcripts,1WCADbsxFjkMfrC8n7uEm-fP46zW1NQnE,1010.3000000000001,297,136000,0.09108910891089109,0.046534653465346534,0.015841584158415842,0.0891089108910891,0.07425742574257425,0.017821782178217824,0.0019801980198019802,0.0891089108910891,0.02871287128712871,0.026732673267326736,114,69,101,1,0.9,3,1,0.14356435643564355,5,0,0.706930693069307,3.1500277892042594,0.0,0.5676384073442897,6.34,4.723333333333333,0.04333333333333333,140.59466666666668,0.1292079207920792,0.04554455445544554,0.23267326732673269,0.07227722772277227,0.12277227722772277,0.0,5,0.753203947368421,0.7752631578947369,0.39,1.0,0.8924999999999998,0.8621052631578947,0.7681578947368422,0.6296052631578948,0.765,0.8656578947368422,0.825,0.8107894736842106,0.7922368421052631,0.7752631578947369,0.7575,0.7425,0.7275,0.72,0.7053947368421053,0.6959210526315789,0.6789473684210526,0.66,0.39,1.0,0.9998232323232323,0.9812878787878788,0.9218181818181818,0.8996969696969697,0.8924999999999998,0.8925,0.8919696969696969,0.8837878787878788,0.87,0.8684848484848484,0.8541666666666666,0.8456818181818182,0.8295454545454546,0.8057575757575758,0.7777272727272728,0.7516666666666666,0.6734848484848485,0.6286363636363635,0.6196212121212121,0.6120454545454546,0.6284090909090909,0.6241666666666668,0.6352272727272728,0.6670454545454545,0.7257575757575758,0.765,0.7670454545454545,0.7809848484848485,0.8332575757575758,0.8961363636363635,0.8676515151515152,0.8600757575757576,0.8574999999999999,0.8599242424242425,0.8443939393939393,0.825,0.8221969696969696,0.8175000000000001,0.8145454545454546,0.81,0.81,0.8131818181818182,0.8175,0.8141666666666667,0.8065909090909091,0.7990151515151516,0.791439393939394,0.7838636363636364,0.7837121212121212,0.7837121212121212,0.78,0.7760606060606061,0.7684848484848485,0.769090909090909,0.7683333333333333,0.7607575757575757,0.7575,0.7531060606060606,0.75,0.7454545454545455,0.7425,0.7425,0.7425,0.7376515151515151,0.735,0.73,0.7275,0.7275,0.7222727272727272,0.7253030303030303,0.7275,0.7220454545454544,0.72,0.7143939393939394,0.7125,0.7125000000000001,0.7125,0.7065909090909092,0.705,0.698939393939394,0.7036363636363635,0.6987878787878788,0.6975,0.6911363636363637,0.69,0.6834848484848485,0.689090909090909,0.6833333333333333,0.6757575757575758,0.6681818181818181,0.6675,0.6605303030303031,0.66,0.66,0.6528030303030302,0.6306818181818182,0.534469696969697,0.4434090909090909,0.39
FYbEJ3oRgFk,transcripts,1QNSjU2uB5cQItIUr1pQCbS8t2AbcGLux,381.54,150,136000,0.062,0.004,0.024,0.0,0.0,0.005,0.0,0.019,0.0,0.0,17,17,100,0,0.9,0,0,0.091,0,0,0.815,0.9725555555555556,0.0,0.62,0.48,0.885,0.03,89.82520000000001,0.07400000000000001,0.105,0.155,0.0815,0.14,0.0,5,0.36444736842105263,0.30513157894736836,0.3075,1.0,0.6150000000000001,0.3473684210526316,0.36,0.33,0.33,0.3075,0.34421052631578947,0.36,0.3075,0.30513157894736836,0.29921052631578954,0.3075,0.3075,0.2838157894736842,0.3075,0.285,0.2944736842105262,0.2897368421052633,0.3075,1.0,0.765,0.8325,0.765,0.735,0.645,0.5025,0.45,0.405,0.4275,0.36,0.33,0.3075,0.3075,0.3075,0.36,0.36,0.33,0.33,0.36,0.33,0.33,0.33,0.33,0.3075,0.3075,0.33,0.33,0.36,0.33,0.33,0.3075,0.3075,0.33,0.33,0.3075,0.33,0.36,0.33,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.3075,0.3075,0.33,0.33,0.33,0.33,0.3075,0.285,0.3075,0.3075,0.285,0.285,0.33,0.33,0.3075,0.3075,0.3075,0.3075,0.3075,0.3075,0.3075,0.3075,0.3075,0.3075,0.3075,0.3075,0.2625,0.285,0.285,0.285,0.285,0.3075,0.3075,0.3075,0.285,0.285,0.285,0.285,0.285,0.285,0.3075,0.3075,0.3075,0.285,0.285,0.285,0.3075,0.3075,0.285,0.285,0.285,0.3075,0.33,0.3075
FZ4waB-THOA,transcripts,1GI1cYwHTV3cY4HVWi0dRjjFNLZOKIdvr,1532.52,263,136000,0.07326732673267326,0.03564356435643565,0.012871287128712872,0.0019801980198019802,0.0,0.0,0.008910891089108912,0.07029702970297029,0.0019801980198019802,0.0049504950495049506,146,77,101,1,0.9,3,1,0.20693069306930692,12,3,0.6712871287128712,2.0882527058997646,0.0,0.9242915037032685,2.9019607843137254,3.2513071895424837,0.1011437908496732,142.50830065359477,0.14752475247524752,0.0891089108910891,0.22821782178217823,0.05396039603960396,0.1316831683168317,0.1,5,0.636953947368421,0.610263157894737,0.3825,1.0,0.8344736842105263,0.81,0.781578947368421,0.7496052631578948,0.7101315789473684,0.6856578947368421,0.66,0.6442105263157895,0.6272368421052632,0.610263157894737,0.5932894736842105,0.57,0.5443421052631578,0.525,0.5178947368421052,0.5084210526315789,0.5025,0.4819736842105262,0.3825,1.0,0.998989898989899,0.8990909090909092,0.8545454545454545,0.8396969696969696,0.8328787878787879,0.8395454545454545,0.8325,0.8312878787878788,0.8168181818181818,0.81,0.81,0.81,0.8080303030303031,0.7939393939393941,0.7863636363636364,0.78,0.7787121212121212,0.7711363636363635,0.7635606060606062,0.7559848484848485,0.7484090909090909,0.7408333333333335,0.7332575757575758,0.7256818181818183,0.7181060606060605,0.7105303030303031,0.7009090909090909,0.6878787878787878,0.6825,0.6847727272727273,0.6876515151515151,0.6800757575757576,0.6725000000000001,0.6675,0.6648484848484848,0.66,0.66,0.6571212121212121,0.6525,0.6494696969696969,0.645,0.6418181818181818,0.6407575757575756,0.6383333333333334,0.6265909090909092,0.6259848484848485,0.626439393939394,0.6225,0.6187878787878789,0.615,0.615,0.6110606060606061,0.6075,0.6034090909090909,0.6,0.6,0.5956818181818182,0.5881060606060606,0.5894696969696971,0.5834090909090908,0.5774999999999999,0.5728030303030303,0.57,0.5651515151515151,0.5575757575757576,0.55,0.5475,0.5423484848484849,0.54,0.5346969696969697,0.5325,0.5270454545454545,0.525,0.525,0.525,0.525,0.525,0.519090909090909,0.5115151515151516,0.51,0.51,0.51,0.51,0.5036363636363637,0.5025,0.5025,0.4959090909090909,0.5016666666666666,0.5025,0.4956818181818182,0.495,0.48803030303030304,0.4875,0.48037878787878785,0.4728030303030303,0.46522727272727277,0.465,0.4427272727272727,0.3825
GfEdSBXxyHA,transcripts,1ssRoCA4UenpyNFdMZ098yYNpZPfNOBam,1427.9,507,136000,0.039603960396039604,0.007920792079207921,0.010891089108910892,0.007920792079207921,0.039603960396039604,0.00891089108910891,0.0,0.04455445544554455,0.0,0.0019801980198019802,113,64,101,1,0.9,1,1,0.14356435643564355,5,0,0.7386138613861386,2.212484942329233,0.0,0.8652820907146167,3.372549019607843,1.476654500183912,0.07212885154061624,141.93819228701582,0.17673267326732675,0.06485148514851485,0.22772277227722773,0.0900990099009901,0.15346534653465346,0.0,5,0.7018092105263157,0.6825,0.3675,1.0,0.8305263157894737,0.81,0.8025,0.795,0.7725,0.75,0.7373684210526316,0.7275,0.7077631578947368,0.6825,0.6757894736842106,0.6738157894736843,0.6556578947368421,0.6323684210526316,0.6228947368421053,0.6165789473684211,0.5964473684210526,0.5794736842105263,0.3675,1.0,0.9994444444444445,0.9436363636363636,0.876590909090909,0.8468939393939394,0.8321212121212122,0.8245454545454545,0.816969696969697,0.8093939393939394,0.8031818181818182,0.81,0.8108333333333334,0.8165909090909091,0.8090151515151516,0.8025,0.8025,0.8012878787878788,0.795,0.795,0.795,0.795,0.795,0.7966666666666666,0.7990151515151515,0.7856818181818181,0.7781060606060606,0.7725,0.7725,0.7703787878787879,0.7628030303030303,0.7552272727272726,0.75,0.75,0.75,0.75,0.75,0.7445454545454545,0.735,0.7321212121212122,0.7275,0.7244696969696971,0.7231060606060606,0.7275,0.7242424242424242,0.7166666666666667,0.7125,0.7090151515151515,0.708560606060606,0.7125,0.7050757575757576,0.6937121212121211,0.6861363636363635,0.6825,0.6825,0.6825,0.6825,0.6825,0.6781818181818182,0.675,0.670530303030303,0.6675,0.6675,0.6721969696969697,0.6702272727272727,0.6578030303030302,0.6525,0.6525,0.6525,0.6576515151515152,0.6652272727272728,0.651590909090909,0.639621212121212,0.6375,0.631969696969697,0.63,0.63,0.63,0.63,0.6240909090909093,0.6225,0.6225,0.6163636363636363,0.6087878787878789,0.6137878787878788,0.6213636363636363,0.6096212121212122,0.6009848484848485,0.6,0.6,0.5932575757575758,0.5925,0.5856060606060607,0.5850000000000002,0.5850000000000001,0.5778787878787879,0.5774999999999999,0.5774999999999999,0.5628030303030304,0.42143939393939395,0.3675
